FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Unique Received From Addresses,Unique Sent To Addresses,max value received,avg val received,max val sent,avg val sent,total Ether sent,total ether received,total ether balance,Address
0,161.17,0.3,322.95,2,2,2,2,87.993619,50.5,99.999016,50.499508,100.9990158,101.0,0.000984218,0x0901f2d8dd47defb79fa7bde539f33b769628251
0,156.16,2925.08,267755.22,85,87,2,3,1.000014,0.059985,0.999594,0.060976,5.183001494,5.218722494,0.035721,0x09101fdfa8fb80d0f93bbc7c463c4eb87152cdc5
0,25.48,828.71,54540.67,59,64,7,1,54.2,13.413469,54.198845,14.549437,858.4167884,858.462,0.045211617,0x0910860d077de03a38ff91339168b953c8f8a8f0
0,19.34,876.72,1891169.67,1999,2113,12,3,499.989,30.759633,499.98774,32.51252,64992.52799,64995.10434,2.5763516280000003,0x0912001e29bbaf75c23069a22d9b9602be86feb7
0,22387.89,5.08,89561.72,4,2,1,2,60.0,30.05,40.0,15.0245,60.098,60.1,0.002,0x09176e072b97ee4194312e9b6ac2c05a19b972b9
0,5464.42,18006.95,536981.08,6,28,10,4,17.0,4.429336,89.748073,20.669614000000006,124.01768429999998,124.0214152,0.003730947,0x091afe8dd4175626224bb582108bf0b6140d09b2
0,0.0,57554.25,230217.02,0,4,2,0,19.995,8.360968,0.0,0.0,0.0,33.443870000000004,33.443870000000004,0x091d01ccc42ddc23b183fd0bb5c96982ec2cc227
0,69.63,108.81,356.88,2,2,2,1,0.990561,0.4984560000000001,0.990113,0.498008,0.99601548,0.9969124,0.00089692,0x093a5fb223fc9f21ce735ab6f706efad60f13ab6
0,310.33,5005.28,874362.07,124,167,5,2,25.5,0.330032,25.5042,0.444007,55.05681216,55.11542298,0.05861082,0x093d4ac2055b55b05c6e92dcc823d00e57a074f7
0,160.84,184251.12,553557.55,5,3,3,3,1.0,0.37,44.060669,9.031737,45.15868277,1.11,-44.04868277,0x093d9e8939330c3ea04650d919015b37f255d614
0,21.77,0.0,65.32,3,1,1,3,101.0,101.0,97.377928,33.666149,100.998446,101.0,0.0015539999999999,0x0941ccb7e44f1c7197186dc48cc943a40d494b00
0,3.02,5711.32,17139.98,2,3,3,1,0.761864,0.325859,0.761286,0.488273,0.976546691,0.97757691,0.001030219,0x0953d32cb6517b25c2837d31f3ffe4c1ab534ef2
0,6238.72,1256.93,1420408.97,53,867,1,53,2.104634,0.4166,51.0,6.814433,361.1649277,361.1924277,0.027500008,0x0955732a5065c9a09f0c4fbc6058b92e90f657d1
0,1.88,0.4,6.45,3,2,2,3,1870.469089,1000.5,1488.656521,666.999528,2000.998585,2001.0,0.001414909,0x095654d4fc8c0e3afa9d284492b7909a2f3f661f
0,2863.7,7519.13,352296.45,39,32,9,22,10.0,3.170122,10.685747,2.600301,101.4117418,101.443909,0.03216727,0x0968f5f05131bb18381718fe7d03e09e8e3f288e
0,0.0,0.0,145464.3,1,1,1,1,0.995,0.995,0.9,0.9,0.9,0.995,0.095,0x096dc550583a6acdbc80954951a5b3b724fd85c0
0,9756.62,57147.06,422328.02,14,5,4,7,7.958703999999999,4.647777,9.79,1.658459,23.21842356,23.23888405,0.020460495,0x096de15136e1768402b8ef5544703fbffc88dbbb
0,7.02,1451.37,176465.8,121,121,1,2,1.687923,0.634642,1.686873,0.633532,76.65737508,76.79170838,0.1343333,0x0986592bb5d960049809375d2832dda82c0dcb44
0,12370.51,3415.81,154447.4,10,9,3,6,157.130792,55.07289,223.183865,50.562834,505.628344,495.6560139,-9.9723301,0x0995821ea29720797bddc538ff1cd71a9fa94023
0,0.0,12597.92,226762.55,0,18,7,0,23.199495,7.0480220000000005,0.0,0.0,0.0,126.86439579999998,126.86439579999998,0x099ab7dcdd40580774943ca7b5f4a297d3e38cfd
0,0.0,1828.61,226748.1,0,124,3,0,1.146855,0.460757,0.0,0.0,0.0,57.13392745,57.13392745,0x099b6c7f10f294b1e1c2679f560e046278f318a9
0,37703.86,3341.02,976006.65,25,10,7,18,4.947967,2.109301,8.72,0.94908,23.727,21.09300543,-2.6339945730000003,0x09b2a7b5a3c2c292109c521b4cd491f3ec0a5072
0,0.0,0.0,3.92,1,1,1,1,1.999564,1.999564,1.999093,1.999093,1.999092664,1.9995643,0.000471636,0x09b3c1a52fa6ff39381f0dba57a32c9c5c048356
0,0.0,1723.98,391343.0,0,227,5,0,1.019167,0.8661459999999999,0.0,0.0,0.0,196.615141,196.615141,0x09c9763d9e4235970f863e0604346fca6cafb10f
0,2.07,0.0,8.27,4,2,2,4,1364.703022,1000.5,1632.10576,500.249528,2000.998113,2001.0,0.001886545,0x09ceecfd79780010f78e77f68c46357539679741
0,21759.82,2095.65,49806.58,2,3,1,2,4.995,3.078333,4.994769,4.6170800000000005,9.234159989,9.235,0.000840011,0x09cf0c010ae67720c06261efdb9e34850b910643
0,0.0,2119.21,226755.1,0,107,2,0,0.520178,0.233005,0.0,0.0,0.0,24.93156573,24.93156573,0x09d393f6f23c8a3cd496daa193ba882da380a60c
0,0.0,0.0,0.0,0,1,1,0,35.0,35.0,0.0,0.0,0.0,35.0,35.0,0x09d4154689ead553346a33171cd3237739f79047
0,155.1,0.0,310.2,2,1,1,2,101.0,101.0,99.399016,50.499508,100.9990158,101.0,0.000984218,0x09e15c790644b26fde0b1c0624df4f5bf723ec81
0,7575.4,130659.21,890010.87,14,6,6,10,5.67316,1.241561,5.634378,0.531714,7.44399853,7.44936714,0.00536861,0x09e3e189af728734c0daadbc13cdef42c7135595
0,905.51,13328.35,1017593.9,64,72,4,5,327.7520580000001,80.136299,426.3143280000001,90.152486,5769.759075,5769.813506,0.054431033,0x09ec6aa31735d3cff3c1ac71915156e5c1a1b5e2
0,2385.79,170354.16,880400.3,12,5,5,8,32.01,9.772427,31.359515,4.0705860000000005,48.84703475,48.86213363,0.01509888,0x09f02ab0425aa471560f245fd904ce8b8a371f79
0,20.17,3.92,68.37,3,2,2,3,88.309828,50.5,50.612858,33.666149,100.998446,101.0,0.0015539999999999,0x09f3f4f3362ffdb13e19c7d7f73f0b7d48856224
0,6.53,13731.65,96160.73,6,7,5,2,16.0,5.896254,15.99952,6.878326,41.26995577,41.27377799,0.00382222,0x0a01fe1e6cdeb4f59214896ea9bc08ae9ddda510
0,901.61,1704.44,149730.1,81,45,11,19,183.0,7.082794,100.567163,14.471596,1172.199263,318.7257356,-853.4735278999998,0x0a0214ce074440878aed5a022b195f6fa2a13edb
0,247.72,31648.25,286816.02,8,9,9,1,0.226352,0.084107,0.225693,0.093855,0.750839788,0.75696684,0.0061270519999999,0x0a08b7f9d69133ac6dd85c649d46cf41f4e55668
0,14.23,775.77,562039.25,681,712,6,10,720.3,3.077847,720.29979,3.217086,2190.83581,2191.426851,0.591041644,0x0a1ac9b9a342c3600995845eec7254df664d6aa9
0,0.0,0.0,102.15,1,1,1,1,0.311935,0.311935,0.309735,0.309735,0.3097353,0.3119353,0.0022,0x0a27e98b470fdc2ebc345c196636eca0ac1554fd
0,0.0,2602.36,291464.55,0,112,6,0,1.000786,0.28238,0.0,0.0,0.0,31.626524300000003,31.626524300000003,0x0a2830a1a41fec179dcbdcb214468df204d844c7
0,157.73,0.0,315.47,2,1,1,2,101.0,101.0,100.799016,50.499508,100.9990158,101.0,0.000984218,0x0a424b881c90384b2aa5a78657cbdffc284bd270
0,25.94,0.28,78.4,3,2,2,3,52.541715,50.5,56.43057099999999,33.666163,100.998488,101.0,0.001512,0x0a7da85b9824c9019c9cbcc318f43f31c316a394
0,16.69,1502.46,293094.58,187,193,5,1,17.1,2.728139,31.197692,2.81501,526.4068596,526.5307433,0.123883763,0x0a7faabeabae2e902eedf77eb8e1fcdd02470f21
0,5.95,2723.09,398398.52,139,146,17,1,373.0,127.255145,626.9949889999998,133.661872,18579.00025,18579.25112,0.25086888,0x0a812c183a713b113485d4bc4db603f656e28c68
0,0.0,12090.62,132996.78,0,11,2,0,29.811,9.569432,0.0,0.0,0.0,105.2637501,105.2637501,0x0a8d82e86a15363cc16a48d4576637c1e17422ab
0,148.18,6223.06,1198237.45,107,190,4,1,1.146521,0.554501,1.914593,0.980223,104.8838571,105.3551839,0.471326795,0x0a8e0ad83c28ac3689718e59528a2c6924e4d651
0,161.23,0.82,324.1,2,2,2,2,50.635495,50.5,50.537647,50.499487,100.9989738,101.0,0.001026218,0x0a914eaf83627b99fa4aa65dbca52316a23891f6
0,12.48,311.67,1296.6,4,4,2,1,19.89,14.88275,19.88958,14.88233,59.52932,59.53100000000001,0.00168,0x0a92d47f7dbeda6d33e7fc46b51a91fd1b8af31c
0,24.66,14.42,146014.17,180,9820,1408,11,17699.99914,19.097725,6330.0,1038.433629,186918.0533,187539.6575,621.6042415000002,0x0a98fb70939162725ae66e626fe4b52cff62c2e5
0,160.7,1.78,324.97,2,2,2,2,61.439399,50.5,99.857645,50.499508,100.9990158,101.0,0.000984218,0x0a9944984d45b6b8dded71a7f38275c2a7caf803
0,23.89,0.0,71.68,3,1,1,3,101.0,101.0,56.683435,33.666149,100.998446,101.0,0.0015539999999999,0x0a999f9fe5d93b27f53f63511b03d6b031088573
0,0.0,10057.75,130750.77,0,13,4,0,130.0,63.415385,0.0,0.0,0.0,824.4,824.4,0x0aa6faea6af05d20429543134e5c650204985bc6
0,61.91,1673.77,674926.03,412,388,9,1,36.9,6.142437999999999,36.89951,5.941689,2447.975986,2383.265842,-64.71014472,0x0aab3b594d3863eaf43b472de29147b577a02b87
0,1.85,0.07,7.53,4,2,2,4,1037.909255,1000.5,1057.852149,500.249528,2000.998113,2001.0,0.001886545,0x0aab8abe201948508b844a0ddff278052a21d02b
0,15881.91,21083.41,996954.07,11,39,31,9,100.0,11.477749,150.0,40.68940900000001,447.5835,447.63222080000014,0.048720839,0x0aafbb6de65925879efddd54509b9232f0b79bb2
0,263.85,26929.17,148629.67,53,5,5,6,33.566428,8.985447,33.33569,1.546353,81.9567052,44.92723476,-37.02947044,0x0ab6439b301f67e361a914fd937d95a4e5575edb
0,21.2,2.7,69.0,3,2,2,3,92.466523,50.5,50.204463,33.666149,100.998446,101.0,0.0015539999999999,0x0ab8c47f9d2454c6063497975f7df568d2f58870
0,87627.86,13990.94,332838.28,3,5,1,1,1.13,1.038132,2.032973,1.729805,5.189415508,5.19066154,0.001246032,0x0ab8dd437d135c931c0003aea360e8679e870c56
0,20512.33,15878.28,307003.17,8,9,9,6,11.4568,4.186721,11.453,4.709272,37.67417451,37.68049147,0.006316957,0x0abacb04ea5b81b0dcbbd78b3dd1e4f867a38434
0,0.0,0.0,6239.67,1,1,1,1,1.8,1.8,1.799748,1.799748,1.79974798,1.8,0.00025202,0x0abe84f36d4ffbf94e6b9c5b4be31e7ae8816acb
0,160.96,0.19,322.5,2,3,3,2,50.99895,33.666667,96.89478,50.499508,100.9990158,101.0,0.000984218,0x0ac5d8798706837005f4a60896b9917529eccf79
0,24.05,0.0,72.15,3,1,1,3,101.0,101.0,54.94156,33.666149,100.998446,101.0,0.0015539999999999,0x0ac7002a8cfd5b252eb1bfb0060f5c36897503e1
0,40460.94,39708.73,1002497.0,13,12,4,2,668.105152,193.10288,668.1031519999998,178.24717900000005,2317.213324,2317.234562,0.021238059,0x0ad3371b4d44fd9673eb11ba3a7d9eebd6138b63
0,0.0,0.0,97.55,1,1,1,1,5.0,5.0,4.996956,4.996956,4.99695578,5.0,0.00304422,0x0ad9c4a8df4c25547c2b8fdbd07d0dd8979c8b3f
0,2.55,42999.44,301013.98,7,7,3,1,11.51584,6.4303300000000005,11.512168,6.428871,45.00209461,45.01231258,0.01021797,0x0ae2fb30e472a729ec5b512ea17b1ebd8c121039
0,0.0,2314.04,226775.5,0,98,3,0,0.375272,0.197614,0.0,0.0,0.0,19.36612739,19.36612739,0x0af09369369e09218bb14ca66774bdcf81ff61a5
0,0.0,1.57,15746.02,0,9999,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x0affa06e7fbe5bc9a764c979aa66e8256a631f02
0,0.0,17666.31,88331.55,0,5,3,0,10.999495,6.214482,0.0,0.0,0.0,31.07241158,31.07241158,0x0b0d36a137b33cd0415162deb0753487b1796c9f
0,29260.33,0.0,58520.67,2,1,1,2,0.6,0.6,0.5978,0.299188,0.59837566,0.6,0.00162434,0x0b10b52e81febe5af8d6184ed06d5604d3ba8842
0,119077.75,52788.43,885117.53,3,10,8,3,76.99937,8.658083999999999,43.0,28.846405,86.53921597,86.58083892,0.041622947,0x0b11aef9505a6a2e79239583704478c921fb5e01
0,0.0,0.0,173.47,1,1,1,1,0.1,0.1,0.09958,0.09958,0.09958,0.1,0.00042,0x0b16650495aed895251652e714d85f87ee542d18
0,23.86,0.43,72.45,3,2,2,3,89.96834,50.5,80.441098,33.666152000000004,100.9984557,101.0,0.001544256,0x0b1e409ba98ccaf737e1f8cd628ac144d5ffc20e
0,1458.13,4183.71,1127393.0,53,251,8,21,5.1,1.076657,38.25,5.191226,275.1349633,270.2408993,-4.89406396,0x0b20bdf3838fdbe6a76ae9617f911a0da112fb93
0,491.31,18098.78,927539.2,46,50,4,2,3.000364,0.966346,3.058628,1.049474,48.27582232,48.31729602,0.041473706,0x0b254ae384d07cb403641175bfca8d76775da791
0,0.0,0.0,320.15,0,1,1,0,0.0239,0.0239,0.0,0.0,0.0,0.02389988,0.02389988,0x0b2a41f8dd06bad03a3dac67140cceb1b6242097
0,2.0,16405.49,65629.95,4,4,1,1,11.09,5.5425,11.08938,5.541832,22.16732996,22.17,0.002670038,0x0b2d5bcc7d0eec44c2a4aa776f74851903aaa493
0,0.0,2080.51,226775.6,0,109,3,0,0.489137,0.190967,0.0,0.0,0.0,20.81543511,20.81543511,0x0b2f89b59272c4462abab6703d7aad52a9b16f69
0,0.0,0.0,285965.37,1,1,1,1,1.792785,1.792785,1.792688,1.792688,1.792688108,1.79278478,9.67e-05,0x0b30b17cab0f9e659dda201db32ae12e9792ea01
0,2941.85,6655.5,413648.58,75,29,15,37,22.175,6.093641000000001,20.0,2.594667,194.6,176.715586,-17.88441396,0x0b37ebeacb5006ebbff1360804d66ae3dd57d0fb
0,5716.41,1668.58,210085.83,35,6,2,4,1.0,0.302,0.995,0.050486,1.767,1.812,0.045,0x0b3b05a47a463ae0188f47584709c143cb906f5b
0,22.14,0.0,66.43,3,1,1,3,101.0,101.0,80.170302,33.666149,100.998446,101.0,0.0015539999999999,0x0b511f98a03797a59ae1d35b2f4bc86e99a11c01
0,0.0,3570.35,646233.3,0,181,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x0b5dcd8cf2e32c2cebead397ea857d2e8547f297
0,3387.8,46956.5,302065.78,6,6,4,3,399.999,134.203833,529.992153,134.202079,805.212473,805.2230000000002,0.010527,0x0b62b673454328eee2781c994a39b26f5c91c6df
0,23.23,0.0,69.68,3,1,1,3,101.0,101.0,56.384397,33.666149,100.998446,101.0,0.0015539999999999,0x0b665e028aaba156a3e605f1abbc34b6becf300d
0,156.97,0.0,313.93,2,1,1,2,101.0,101.0,100.762516,50.499508,100.9990158,101.0,0.000984218,0x0b7a5d3b5279617c94668349af2ae9f11077a2a3
0,155.04,1674.32,734165.67,394,402,9,2,497.822072,4.222402,497.82123600000006,4.307474,1697.144682,1697.405456,0.260774423,0x0b857b4087f5bfac8b7452f96676bd8e6eaeba99
0,9220.03,1442.85,558132.17,38,144,19,3,62.01,23.536926,521.999559,89.192009,3389.296333,3389.317357,0.021023785,0x0b876197fb1d52b9ff0b6b11c37577755426c9ce
0,127.2,17.71,325.23,2,4,3,2,51.36301,25.30419,100.976633,50.607889,101.2157775,101.2167617,0.000984218,0x0b9a02e935520fb0bed0f674eec9f0a9c038c19b
0,6.0,2259.52,387397.43,170,171,7,1,2.0,0.147889,2.001153,0.1476859999999999,25.10659796,25.28910151,0.182503553,0x0b9dd8aa79f11b5e86399a8e0c544ca2d558c0b8
0,0.0,0.0,12.65,1,1,1,1,4.99,4.99,4.989496,4.989496,4.989496,4.99,0.000504,0x0b9e7c3a4a6c38802427ed80d8bd75f10ec9e0f7
0,20434.25,5467.9,372128.45,15,12,5,9,26.278279,7.346135,8.21701,2.480738,37.2110715,88.15361413,50.94254263,0x0b9ff30abab8e6b6313a57f98cec3d68e99ba8bd
0,0.0,0.0,1.97,1,1,1,1,0.113988,0.113988,0.113516,0.113516,0.113516364,0.113988,0.000471636,0x0ba0b31e81616c3c796a7c1856971fe4d11c066d
0,22.48,0.0,67.45,3,1,1,3,101.0,101.0,81.661711,33.666149,100.998446,101.0,0.0015539999999999,0x0ba48e247ad9accfccad800ebd0acfdd43127291
0,3908.74,10739.59,298923.97,49,10,7,12,400.0,72.10096800000002,669.9,14.806689000000002,725.5277402,721.0096846,-4.51805557,0x0ba977c08b6896be3e93feddd45bbbdb1ccd36ee
0,0.0,0.0,39.15,1,1,1,1,1.409452,1.409452,1.408948,1.408948,1.40894829,1.40945229,0.000504,0x0baf2c2a48c6276d7a3818f658ecb68da0e5f440
0,2298.48,90.96,113262.22,49,7,3,2,3.515142,1.015449,2.0,0.135796,6.654,7.10814206,0.45414206,0x0bb63b036a5607970a300a718412c8ce1033dece
0,0.0,2225.06,291482.3,0,131,3,0,0.618857,0.254216,0.0,0.0,0.0,33.30223377,33.30223377,0x0bb72dfdbb74c73447f2b03b6bb48433e5abdf3b
0,162.28,28.22,381.0,2,2,1,2,4.318035,2.209018,4.3175550000000005,2.208526,4.417051052,4.41803527,0.000984218,0x0bc16f3fe74160313ad14326f6e3c026172bc2a8
0,22.52,0.0,67.57,3,1,1,3,101.0,101.0,56.268487,33.666149,100.998446,101.0,0.0015539999999999,0x0bc49974408605e3bf67b6dcf6b96ef09ef0bc2e
0,0.0,1758.08,226792.15,0,129,4,0,1.151997,0.410447,0.0,0.0,0.0,52.94762249,52.94762249,0x0bd1e6f050499d09748188127a09b550d943c503
0,23.46,0.37,71.12,3,2,2,3,85.168824,50.5,80.99974,33.666149,100.9984458,101.0,0.001554158,0x0bd8d1657e773f78e901bc8c08427b577331b98a
0,0.0,0.0,6002.88,0,1,1,0,1.363896,1.363896,0.0,0.0,0.0,1.36389572,1.36389572,0x0bdba72c89277ea90e4dafbb126ed93a72ffcf37
0,52.91,0.3,318.03,6,2,2,2,51.759097,50.5,84.67703,16.832838,100.9970297,101.0,0.002970305,0x0be05a9ba218b179fec585c2946abb849345ae89
0,0.0,0.0,0.0,0,1,1,0,0.002049,0.002049,0.0,0.0,0.0,0.00204917,0.00204917,0x0be5fd84269aef5d4993781f8331f3e9e7cd722e
0,102.19,0.0,306.57,3,1,1,3,101.0,101.0,72.263737,33.66617100000001,100.9985118,101.0,0.001488218,0x0bee1396986da0f7b6ee6356ec997a790090e628
0,0.0,2453.98,245398.22,0,100,5,0,1.00586,0.4971350000000001,0.0,0.0,0.0,49.71351457,49.71351457,0x0bf19ae0bfdda11d8cabd4ef3ee44184b4a1a76b
0,0.0,6319.32,50564.05,1,8,1,1,6.995,4.7575,0.01,0.01,0.01,38.06,38.05,0x0bf1b28f37a7bc326feced13664409486bb4e19b
0,1910.63,12332.55,67394.65,3,5,1,2,0.510473,0.217087,0.596202,0.36137,1.08411085,1.08543385,0.001323,0x0bf688b3a097f2e436b8e81247fd76660b48aa1c
0,0.0,2134.77,245498.05,0,115,4,0,0.353832,0.19253,0.0,0.0,0.0,22.14096162,22.14096162,0x0bfc686a1ef150616a3541afedc0ee4c41563be8
0,3093.64,56149.55,888647.9,15,15,4,2,7.0,0.910348,6.995,0.909898,13.64847053,13.65521254,0.00674201,0x0c00cc99683a80872f392154e423a871c3fb2305
0,108.84,42.02,410.55,3,2,2,3,98.293198,50.5,98.292718,33.666165,100.9984936,101.0,0.001506437,0x0c044128d3bf7f0fa927b063776d962dd65dbedc
0,47.16,284.6,663.52,2,2,2,1,2.25,1.25,2.249432,1.248188,2.49637663,2.5,0.00362337,0x0c052358c04e8ba6db63e6c0b298521243343804
0,0.0,1444.76,319291.53,0,221,6,0,1.638875,0.901066,0.0,0.0,0.0,199.135681,199.135681,0x0c0eaae0f8e4aebd4ebc53c63466741d64ce0f10
0,0.0,3996.16,216039.77,1,3,1,1,0.009662,0.006779,0.019836,0.019836,0.01983642,0.02033643,0.00050001,0x0c115e5e8d66e7f02d787f6b80735173aa7799ef
0,0.0,5822.22,17468.72,1,3,1,1,34.055304,11.385288,34.155390999999995,34.155390999999995,34.15539136,34.155863000000004,0.000471636,0x0c1b3a39917ec1d7dd50fec2b71c1bf9f9da3135
0,0.0,0.0,418483.92,1,1,1,1,0.145868,0.145868,0.145797,0.145797,0.14579748,0.14586788,7.04e-05,0x0c2d8b13e9168b5f71eb0c918baf485d9e1e47e5
0,0.0,2548.09,226780.37,0,89,3,0,0.431425,0.224421,0.0,0.0,0.0,19.97348364,19.97348364,0x0c37ca62586f4a3a2c0b08fa895eba3b1fda7f92
0,1.56,0.11,4.9,3,2,2,3,1902.268491,1000.5,1496.809015,666.999528,2000.998585,2001.0,0.001414909,0x0c39c02b372c9a7213bfe21bc336f47324cf7212
0,0.86,30007.36,60016.43,2,2,2,2,3.395,1.878738,3.39416,1.877898,3.755796793,3.757476793,0.00168,0x0c431db1f1dbe2afce78cf755c9d464e85e9ef7f
0,37.82,52.24,574178.57,5102,7388,1157,1035,1999.99958,655.1176519999998,3000.0,948.240874,4837924.938,4840009.21,2084.272476,0x0c5437b0b6906321cca17af681d59baf60afe7d6
0,0.0,0.0,32.33,1,1,1,1,4.0,4.0,3.9978,3.9978,3.9978,4.0,0.0022,0x0c644a9850f63d67a1d52c68047a4a23d75a05b6
0,4860.24,4902.17,1072398.18,145,75,37,81,65.60615899999999,14.683324,77.95,7.7760630000000015,1127.5292,1101.249332,-26.27986751,0x0c6dac12096dc7ff6bdda303b3d9e3a814e9cc84
0,0.0,1547.29,228998.5,0,148,3,0,0.898206,0.352555,0.0,0.0,0.0,52.17811743,52.17811743,0x0c6edf6a4438534b43e6570956aef848ccd0ab65
0,0.0,0.0,14.53,1,1,1,1,3.0,3.0,2.998877,2.998877,2.9988770560000004,3.0,0.001122944,0x0c77a1d04e7ed19aee7241f2f979536e35db1148
0,0.0,1674.81,192603.35,0,115,4,0,1.9959,0.222147,0.0,0.0,0.0,25.54694923,25.54694923,0x0c77f78af39624aa4ec891e3b8d5be8e39c1d70c
0,161.39,0.3,323.38,2,2,2,2,52.177253,50.5,99.999016,50.499508,100.9990158,101.0,0.000984218,0x0c7891337ffa32b02077cac53ed89cd0f159960a
0,3.1,925.23,67768.1,73,73,3,1,33.389345,4.235125,33.388925,4.234705,309.133433,309.1640930000001,0.030660004,0x0c799cdd3cf8f60dd94f31fffcbbe952cc09f987
0,3.87,6392.85,70363.92,11,11,9,11,10.2,2.204409,10.19958,2.203911,24.24301981,24.24849464,0.005474833,0x0c88b9440da61a6b0b69bdfc40659621cb0dcd0f
0,0.0,1953.03,201162.33,0,103,5,0,1.303841,0.818868,0.0,0.0,0.0,84.34338569,84.34338569,0x0ca119f38229a308cb05e6372e2af100dfb91ff2
0,0.0,5154.07,226778.87,0,44,5,0,3.737293,0.970412,0.0,0.0,0.0,42.69812499,42.69812499,0x0cabaf708e9e98165d6c3e3a5c7bb9da25cedafd
0,161.55,0.63,324.37,2,2,2,2,77.342076,50.5,100.90816,50.499508,100.9990158,101.0,0.000984218,0x0cb034d70f13bec5d071555e95c5376deb97439e
0,1.73,0.42,7.73,4,2,2,4,1180.739028,1000.5,1540.267689,500.249528,2000.998113,2001.0,0.001886545,0x0cb19b4cb6f742837cf3874513b69bc61ef712a1
0,17517.21,9672.3,392152.93,13,17,13,12,7.495,1.6505450000000002,7.49865,2.157884,28.05248733,28.05925891,0.00677158,0x0cc49a5535e9463b7078198e4e3a951a5cde717b
0,0.0,0.0,189.75,1,1,1,1,20.80213,20.80213,20.80171,20.80171,20.80171014,20.80213014,0.00042,0x0cca72a828f7e9c1daa6f25c30a8547046d111f2
0,5.04,1530.83,3071.73,2,2,1,1,5.495,5.245,5.494312,5.244263,10.48852585,10.49,0.001474149,0x0cdde24d6de01e40029c6ae954b5e033961d25a8
0,12684.38,2896.19,949868.57,34,181,152,6,1197.130737,49.647022,550.0,121.723694,4138.605586,8986.111012000001,4847.505426,0x0ce0f4b23fcd0a21e2ae3009c23854fc209ce938
0,157.89,0.0,315.78,2,1,1,2,101.0,101.0,99.999016,50.499508,100.9990158,101.0,0.000984218,0x0cf31d7014149df8cb460e9624ea4a16fc582cd6
0,13.29,5291.24,959668.07,147,181,6,2,9.99,3.718618,9.9888,4.577797,672.9361577000002,673.0698758999998,0.133718224,0x0cf3a6abfded4576543f632e195f9272b5c64bf1
0,7.97,7868.86,204725.9,17,26,1,1,0.195143,0.092081,0.194454,0.139693,2.37477691,2.394114333,0.019337423,0x0cf6951e5d1b4622ffeb9bbe93ac4c9acfe5e482
0,3.26,4491.02,40448.5,9,9,1,1,7.99,3.776152,7.989536,3.775663,33.98096912,33.98537217,0.004403048,0x0cfbc6938e654e500fd46fdb8554086860b80dbd
0,24004.64,23748.38,527077.12,18,4,4,10,52.0,28.0,60.0,11.709444,210.77,112.0,-98.77,0x0cfdc52dff8914478f4d3e9d0aee4e90ec523906
0,14.99,0.0,44.97,3,1,1,3,101.0,101.0,54.526419,33.666149,100.998446,101.0,0.0015539999999999,0x0d0204f69e54334c6b6bd5ec8781488afbc31072
0,107.27,1.46,324.73,3,2,2,3,80.67331300000002,50.5,68.110711,33.666179,100.9985356,101.0,0.001464437,0x0d0b892ddf15a7586caa65bfb72b0f043f0b5526
0,0.0,2636.82,226766.82,0,86,3,0,0.901869,0.513478,0.0,0.0,0.0,44.15911017,44.15911017,0x0d103015114095efbf7d169b75c747aa0c1a14b7
0,1559.01,53123.24,162487.73,2,3,3,1,0.104979,0.068011,0.104517,0.101546,0.203092193,0.204033012,0.000940819,0x0d11ec699c623fb62de3d396df7a9381e56cbf00
0,15146.55,0.0,136318.98,9,1,1,9,21.00144,21.00144,10.092219,2.333052,20.997471,21.00144,0.003969,0x0d13e054948c5d451c79074507dbba07101550f4
0,2682.05,7244.51,350636.2,47,31,12,17,61.11,11.413088,150.0,7.609149,357.63,353.8057208,-3.82427917,0x0d1edba6def16216f6a9e9a964148f8f70ab1220
0,903.05,22013.47,1098186.7,46,48,1,1,1.101812,0.573754,1.11385,0.597301,27.47583111,27.54019602,0.064364915,0x0d2016fed0fae0fea4c4cb6bf8d59f533070e43e
0,0.0,953.46,192599.92,0,202,4,0,0.8662780000000001,0.356378,0.0,0.0,0.0,71.98829922,71.98829922,0x0d307fc388813685cd65d3631f82e3065db4b876
0,4790.91,4690.94,81145.63,14,3,2,7,3.6023110000000003,2.83377,2.36,0.705631,9.878831,8.50131132,-1.37751968,0x0d32209cccd6f946643a7dcf59e7239ff58f6215
0,0.0,1692.16,226749.52,0,134,4,0,1.99,0.228434,0.0,0.0,0.0,30.61009998,30.61009998,0x0d3426aafc95094735fb706327e94db75da3df99
0,57479.75,11264.69,263713.08,4,3,3,1,8.1,3.2263330000000003,8.099497,2.4191580000000004,9.6766312,9.679,0.0023688,0x0d3c8ffad9c09b7b7d053b6e51f1fb52d0cdc5f7
0,161.24,0.3,323.08,2,2,2,2,76.034085,50.5,100.689016,50.499508,100.9990158,101.0,0.000984218,0x0d51c0254827068402734e545ce44fd3ad0f7ff7
0,1252.16,33694.53,280825.65,9,8,4,2,6.42034,2.420779,6.419185,2.150859,19.35773386,19.36623147,0.008497606,0x0d60f3c2410d9530c345dea9d6191d17027ce688
0,0.0,17443.08,226760.05,0,13,6,0,13.789485,5.062861,0.0,0.0,0.0,65.81719007,65.81719007,0x0d6715f62c1d82398bf8aae1b27e6ed0e2c4c904
